date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
Liga Profesional  2015,80,San Martin (SJ),1,1,Boca Juniors,17
Liga Profesional  2015,67,Nueva Chicago,0,1,San Lorenzo,77
Liga Profesional  2015,0,Aldosivi,3,3,Union,93
Liga Profesional  2015,90,Temperley,0,0,Olimpo,68
Liga Profesional  2015,71,Quilmes,0,4,Sarmiento (J),84
Liga Profesional  2015,76,Rosario Central,1,1,Colon,25
Liga Profesional  2015,68,Olimpo,0,0,Atl Rafaela,10
Liga Profesional  2015,14,Banfield,1,0,Huracan,48
Liga Profesional  2015,46,Godoy Cruz,2,2,Independiente,56
Liga Profesional  2015,77,San Lorenzo,4,0,Lanus,63
Liga Profesional  2015,26,Crucero (M),1,0,Temperley,90
Liga Profesional  2015,16,Belgrano,2,0,Newells,66
Liga Profesional  2015,73,Racing Club,2,0,San Martin (SJ),80
Liga Profesional  2015,17,Boca Juniors,3,0,Estudiantes (LP),37
Liga Profesional  2015,93,Union,1,0,Velez,94
Liga Profesional  2015,43,Gimnasia (LP),2,3,River Plate,75
Liga Profesional  2015,7,Argentinos,1,1,Nueva Chicago,67
Liga Profesional  2015,91,Tigre,0,0,Def y Justicia,27
Liga Profesional  2015,84,Sarmiento (J),1,3,Belgrano,16
Liga Profesional  2015,37,Estudiantes (LP),1,1,Racing Club,73
Liga Profesional  2015,10,Atl Rafaela,1,1,Temperley,90
Liga Profesional  2015,27,Def y Justicia,3,3,Rosario Central,76
Liga Profesional  2015,0,Aldosivi,2,0,Godoy Cruz,46
Liga Profesional  2015,56,Independiente,1,1,Gimnasia (LP),43
Liga Profesional  2015,94,Velez,2,1,Arsenal,8
Liga Profesional  2015,75,River Plate,1,0,San Lorenzo,77
Liga Profesional  2015,63,Lanus,0,1,Argentinos,7
Liga Profesional  2015,25,Colon,1,0,Olimpo,68
Liga Profesional  2015,48,Huracan,0,2,Boca Juniors,17
Liga Profesional  2015,71,Quilmes,3,1,Crucero (M),26
Liga Profesional  2015,80,San Martin (SJ),3,1,Tigre,91
Liga Profesional  2015,67,Nueva Chicago,1,2,Banfield,14
Liga Profesional  2015,66,Newells,2,0,Union,93
Liga Profesional  2015,26,Crucero (M),1,1,Atl Rafaela,10
Liga Profesional  2015,90,Temperley,2,1,Colon,25
Liga Profesional  2015,46,Godoy Cruz,2,2,Velez,94
Liga Profesional  2015,43,Gimnasia (LP),4,1,Aldosivi,0
Liga Profesional  2015,76,Rosario Central,2,1,San Martin (SJ),80
Liga Profesional  2015,73,Racing Club,2,0,Huracan,48
Liga Profesional  2015,77,San Lorenzo,1,0,Independiente,56
Liga Profesional  2015,14,Banfield,1,2,Lanus,63
Liga Profesional  2015,68,Olimpo,0,0,Def y Justicia,27
Liga Profesional  2015,93,Union,0,1,Sarmiento (J),84
Liga Profesional  2015,17,Boca Juniors,0,0,Nueva Chicago,67
Liga Profesional  2015,7,Argentinos,1,2,River Plate,75
Liga Profesional  2015,8,Arsenal,3,0,Newells,66
Liga Profesional  2015,91,Tigre,2,0,Estudiantes (LP),37
Liga Profesional  2015,16,Belgrano,2,1,Quilmes,71
Liga Profesional  2015,37,Estudiantes (LP),1,1,Rosario Central,76
Liga Profesional  2015,84,Sarmiento (J),2,0,Arsenal,8
Liga Profesional  2015,48,Huracan,1,2,Tigre,91
Liga Profesional  2015,27,Def y Justicia,0,1,Temperley,90
Liga Profesional  2015,56,Independiente,0,0,Argentinos,7
Liga Profesional  2015,94,Velez,0,1,Gimnasia (LP),43
Liga Profesional  2015,16,Belgrano,1,0,Crucero (M),26
Liga Profesional  2015,67,Nueva Chicago,0,0,Racing Club,73
Liga Profesional  2015,0,Aldosivi,1,0,San Lorenzo,77
Liga Profesional  2015,75,River Plate,4,1,Banfield,14
Liga Profesional  2015,80,San Martin (SJ),2,0,Olimpo,68
Liga Profesional  2015,63,Lanus,1,3,Boca Juniors,17
Liga Profesional  2015,71,Quilmes,1,3,Union,93
Liga Profesional  2015,25,Colon,2,1,Atl Rafaela,10
Liga Profesional  2015,66,Newells,2,0,Godoy Cruz,46
Liga Profesional  2015,8,Arsenal,0,3,Aldosivi,0
Liga Profesional  2015,46,Godoy Cruz,1,0,Sarmiento (J),84
Liga Profesional  2015,68,Olimpo,0,0,Estudiantes (LP),37
Liga Profesional  2015,43,Gimnasia (LP),0,0,Newells,66
Liga Profesional  2015,77,San Lorenzo,1,0,Velez,94
Liga Profesional  2015,7,Argentinos,0,1,Aldosivi,0
Liga Profesional  2015,73,Racing Club,2,0,Lanus,63
Liga Profesional  2015,76,Rosario Central,1,1,Huracan,48
Liga Profesional  2015,10,Atl Rafaela,2,1,Def y Justicia,27
Liga Profesional  2015,14,Banfield,1,1,Independiente,56
Liga Profesional  2015,91,Tigre,2,0,Nueva Chicago,67
Liga Profesional  2015,17,Boca Juniors,2,0,River Plate,75
Liga Profesional  2015,93,Union,1,1,Belgrano,16
Liga Profesional  2015,8,Arsenal,0,1,Quilmes,71
Liga Profesional  2015,26,Crucero (M),0,0,Colon,25
Liga Profesional  2015,90,Temperley,0,1,San Martin (SJ),80
Liga Profesional  2015,67,Nueva Chicago,0,2,Rosario Central,76
Liga Profesional  2015,63,Lanus,1,1,Tigre,91
Liga Profesional  2015,37,Estudiantes (LP),2,1,Temperley,90
Liga Profesional  2015,71,Quilmes,0,0,Godoy Cruz,46
Liga Profesional  2015,48,Huracan,1,3,Olimpo,68
Liga Profesional  2015,93,Union,5,2,Crucero (M),26
Liga Profesional  2015,66,Newells,1,1,San Lorenzo,77
Liga Profesional  2015,94,Velez,0,1,Argentinos,7
Liga Profesional  2015,0,Aldosivi,0,3,Banfield,14
Liga Profesional  2015,16,Belgrano,2,0,Arsenal,8
Liga Profesional  2015,75,River Plate,0,0,Racing Club,73
Liga Profesional  2015,80,San Martin (SJ),1,1,Atl Rafaela,10
Liga Profesional  2015,56,Independiente,1,1,Boca Juniors,17
Liga Profesional  2015,84,Sarmiento (J),0,0,Gimnasia (LP),43
Liga Profesional  2015,27,Def y Justicia,2,3,Colon,25
Liga Profesional  2015,43,Gimnasia (LP),3,2,Quilmes,71
Liga Profesional  2015,26,Crucero (M),3,1,Def y Justicia,27
Liga Profesional  2015,90,Temperley,0,0,Huracan,48
Liga Profesional  2015,8,Arsenal,1,1,Union,93
Liga Profesional  2015,76,Rosario Central,1,1,Lanus,63
Liga Profesional  2015,25,Colon,2,2,San Martin (SJ),80
Liga Profesional  2015,14,Banfield,1,3,Velez,94
Liga Profesional  2015,68,Olimpo,0,0,Nueva Chicago,67
Liga Profesional  2015,77,San Lorenzo,3,0,Sarmiento (J),84
Liga Profesional  2015,10,Atl Rafaela,1,2,Estudiantes (LP),37
Liga Profesional  2015,73,Racing Club,1,0,Independiente,56
Liga Profesional  2015,7,Argentinos,2,1,Newells,66
Liga Profesional  2015,17,Boca Juniors,0,3,Aldosivi,0
Liga Profesional  2015,46,Godoy Cruz,1,0,Belgrano,16
Liga Profesional  2015,71,Quilmes,1,2,San Lorenzo,77
Liga Profesional  2015,67,Nueva Chicago,0,2,Temperley,90
Liga Profesional  2015,84,Sarmiento (J),0,0,Argentinos,7
Liga Profesional  2015,16,Belgrano,0,1,Gimnasia (LP),43
Liga Profesional  2015,56,Independiente,1,0,Tigre,91
Liga Profesional  2015,66,Newells,1,1,Banfield,14
Liga Profesional  2015,93,Union,1,0,Godoy Cruz,46
Liga Profesional  2015,0,Aldosivi,1,2,Racing Club,73
Liga Profesional  2015,80,San Martin (SJ),2,2,Def y Justicia,27
Liga Profesional  2015,75,River Plate,2,0,Rosario Central,76
Liga Profesional  2015,37,Estudiantes (LP),0,0,Colon,25
Liga Profesional  2015,94,Velez,2,0,Boca Juniors,17
Liga Profesional  2015,8,Arsenal,1,0,Crucero (M),26
Liga Profesional  2015,48,Huracan,3,2,Atl Rafaela,10
Liga Profesional  2015,63,Lanus,2,0,Olimpo,68
Liga Profesional  2015,43,Gimnasia (LP),5,2,Union,93
Liga Profesional  2015,14,Banfield,0,0,Sarmiento (J),84
Liga Profesional  2015,7,Argentinos,0,2,Quilmes,71
Liga Profesional  2015,25,Colon,1,1,Huracan,48
Liga Profesional  2015,90,Temperley,1,1,Lanus,63
Liga Profesional  2015,77,San Lorenzo,0,0,Belgrano,16
Liga Profesional  2015,26,Crucero (M),3,1,San Martin (SJ),80
Liga Profesional  2015,76,Rosario Central,1,1,Independiente,56
Liga Profesional  2015,10,Atl Rafaela,2,0,Nueva Chicago,67
Liga Profesional  2015,73,Racing Club,3,1,Velez,94
Liga Profesional  2015,17,Boca Juniors,4,0,Newells,66
Liga Profesional  2015,46,Godoy Cruz,0,0,Arsenal,8
Liga Profesional  2015,68,Olimpo,1,1,River Plate,75
Liga Profesional  2015,91,Tigre,2,1,Aldosivi,0
Liga Profesional  2015,27,Def y Justicia,0,1,Estudiantes (LP),37
Liga Profesional  2015,91,Tigre,0,0,River Plate,75
Liga Profesional  2015,8,Arsenal,0,1,Gimnasia (LP),43
Liga Profesional  2015,37,Estudiantes (LP),0,0,San Martin (SJ),80
Liga Profesional  2015,16,Belgrano,2,1,Argentinos,7
Liga Profesional  2015,75,River Plate,1,1,Temperley,90
Liga Profesional  2015,71,Quilmes,0,1,Banfield,14
Liga Profesional  2015,93,Union,1,1,San Lorenzo,77
Liga Profesional  2015,48,Huracan,0,0,Def y Justicia,27
Liga Profesional  2015,63,Lanus,3,0,Atl Rafaela,10
Liga Profesional  2015,67,Nueva Chicago,0,0,Colon,25
Liga Profesional  2015,56,Independiente,3,1,Olimpo,68
Liga Profesional  2015,66,Newells,3,0,Racing Club,73
Liga Profesional  2015,46,Godoy Cruz,3,0,Crucero (M),26
Liga Profesional  2015,84,Sarmiento (J),0,1,Boca Juniors,17
Liga Profesional  2015,0,Aldosivi,1,3,Rosario Central,76
Liga Profesional  2015,94,Velez,2,2,Tigre,91
Liga Profesional  2015,77,San Lorenzo,3,0,Arsenal,8
Liga Profesional  2015,14,Banfield,1,2,Belgrano,16
Liga Profesional  2015,68,Olimpo,3,1,Aldosivi,0
Liga Profesional  2015,17,Boca Juniors,2,1,Quilmes,71
Liga Profesional  2015,27,Def y Justicia,2,1,Nueva Chicago,67
Liga Profesional  2015,10,Atl Rafaela,1,5,River Plate,75
Liga Profesional  2015,73,Racing Club,2,1,Sarmiento (J),84
Liga Profesional  2015,25,Colon,1,2,Lanus,63
Liga Profesional  2015,80,San Martin (SJ),3,2,Huracan,48
Liga Profesional  2015,91,Tigre,0,0,Newells,66
Liga Profesional  2015,76,Rosario Central,0,0,Velez,94
Liga Profesional  2015,90,Temperley,0,1,Independiente,56
Liga Profesional  2015,43,Gimnasia (LP),2,0,Godoy Cruz,46
Liga Profesional  2015,26,Crucero (M),1,2,Estudiantes (LP),37
Liga Profesional  2015,7,Argentinos,1,2,Union,93
Liga Profesional  2015,0,Aldosivi,0,0,Temperley,90
Liga Profesional  2015,43,Gimnasia (LP),2,1,Crucero (M),26
Liga Profesional  2015,84,Sarmiento (J),0,1,Tigre,91
Liga Profesional  2015,75,River Plate,3,1,Colon,25
Liga Profesional  2015,93,Union,0,0,Banfield,14
Liga Profesional  2015,56,Independiente,2,0,Atl Rafaela,10
Liga Profesional  2015,94,Velez,0,2,Olimpo,68
Liga Profesional  2015,46,Godoy Cruz,1,1,San Lorenzo,77
Liga Profesional  2015,66,Newells,0,1,Rosario Central,76
Liga Profesional  2015,71,Quilmes,2,1,Racing Club,73
Liga Profesional  2015,48,Huracan,1,0,Estudiantes (LP),37
Liga Profesional  2015,63,Lanus,0,1,Def y Justicia,27
Liga Profesional  2015,16,Belgrano,0,1,Boca Juniors,17
Liga Profesional  2015,67,Nueva Chicago,0,0,San Martin (SJ),80
Liga Profesional  2015,8,Arsenal,3,2,Argentinos,7
Liga Profesional  2015,10,Atl Rafaela,2,1,Aldosivi,0
Liga Profesional  2015,90,Temperley,2,1,Velez,94
Liga Profesional  2015,7,Argentinos,0,0,Godoy Cruz,46
Liga Profesional  2015,37,Estudiantes (LP),1,0,Nueva Chicago,67
Liga Profesional  2015,77,San Lorenzo,1,0,Gimnasia (LP),43
Liga Profesional  2015,25,Colon,0,1,Independiente,56
Liga Profesional  2015,76,Rosario Central,1,1,Sarmiento (J),84
Liga Profesional  2015,68,Olimpo,2,0,Newells,66
Liga Profesional  2015,73,Racing Club,0,0,Belgrano,16
Liga Profesional  2015,26,Crucero (M),3,3,Huracan,48
Liga Profesional  2015,17,Boca Juniors,3,4,Union,93
Liga Profesional  2015,91,Tigre,0,1,Quilmes,71
Liga Profesional  2015,14,Banfield,4,1,Arsenal,8
Liga Profesional  2015,80,San Martin (SJ),1,1,Lanus,63
Liga Profesional  2015,84,Sarmiento (J),0,0,Olimpo,68
Liga Profesional  2015,16,Belgrano,1,0,Tigre,91
Liga Profesional  2015,56,Independiente,1,0,Def y Justicia,27
Liga Profesional  2015,67,Nueva Chicago,3,0,Huracan,48
Liga Profesional  2015,46,Godoy Cruz,1,2,Banfield,14
Liga Profesional  2015,0,Aldosivi,1,1,Colon,25
Liga Profesional  2015,93,Union,1,2,Racing Club,73
Liga Profesional  2015,63,Lanus,0,0,Estudiantes (LP),37
Liga Profesional  2015,43,Gimnasia (LP),4,2,Argentinos,7
Liga Profesional  2015,77,San Lorenzo,2,1,Crucero (M),26
Liga Profesional  2015,94,Velez,2,2,Atl Rafaela,10
Liga Profesional  2015,66,Newells,0,0,Temperley,90
Liga Profesional  2015,8,Arsenal,1,2,Boca Juniors,17
Liga Profesional  2015,75,River Plate,0,1,San Martin (SJ),80
Liga Profesional  2015,71,Quilmes,3,1,Rosario Central,76
Liga Profesional  2015,10,Atl Rafaela,1,1,Newells,66
Liga Profesional  2015,14,Banfield,1,0,Gimnasia (LP),43
Liga Profesional  2015,68,Olimpo,0,1,Quilmes,71
Liga Profesional  2015,73,Racing Club,2,1,Arsenal,8
Liga Profesional  2015,25,Colon,0,0,Velez,94
Liga Profesional  2015,80,San Martin (SJ),1,1,Independiente,56
Liga Profesional  2015,7,Argentinos,2,3,San Lorenzo,77
Liga Profesional  2015,26,Crucero (M),0,1,Nueva Chicago,67
Liga Profesional  2015,48,Huracan,0,0,Lanus,63
Liga Profesional  2015,76,Rosario Central,3,1,Belgrano,16
Liga Profesional  2015,91,Tigre,2,1,Union,93
Liga Profesional  2015,17,Boca Juniors,2,0,Godoy Cruz,46
Liga Profesional  2015,37,Estudiantes (LP),2,1,River Plate,75
Liga Profesional  2015,27,Def y Justicia,4,0,Aldosivi,0
Liga Profesional  2015,90,Temperley,0,0,Sarmiento (J),84
Liga Profesional  2015,7,Argentinos,4,0,Crucero (M),26
Liga Profesional  2015,71,Quilmes,0,0,Temperley,90
Liga Profesional  2015,0,Aldosivi,2,0,San Martin (SJ),80
Liga Profesional  2015,43,Gimnasia (LP),1,2,Boca Juniors,17
Liga Profesional  2015,66,Newells,0,1,Colon,25
Liga Profesional  2015,94,Velez,2,1,Def y Justicia,27
Liga Profesional  2015,8,Arsenal,2,0,Tigre,91
Liga Profesional  2015,77,San Lorenzo,0,0,Banfield,14
Liga Profesional  2015,84,Sarmiento (J),0,1,Atl Rafaela,10
Liga Profesional  2015,75,River Plate,1,1,Huracan,48
Liga Profesional  2015,93,Union,0,1,Rosario Central,76
Liga Profesional  2015,56,Independiente,1,1,Estudiantes (LP),37
Liga Profesional  2015,16,Belgrano,0,0,Olimpo,68
Liga Profesional  2015,63,Lanus,1,0,Nueva Chicago,67
Liga Profesional  2015,14,Banfield,1,1,Argentinos,7
Liga Profesional  2015,91,Tigre,2,1,Godoy Cruz,46
Liga Profesional  2015,26,Crucero (M),1,3,Lanus,63
Liga Profesional  2015,76,Rosario Central,1,0,Arsenal,8
Liga Profesional  2015,25,Colon,0,1,Sarmiento (J),84
Liga Profesional  2015,48,Huracan,1,1,Independiente,56
Liga Profesional  2015,27,Def y Justicia,1,0,Newells,66
Liga Profesional  2015,90,Temperley,2,1,Belgrano,16
Liga Profesional  2015,67,Nueva Chicago,1,4,River Plate,75
Liga Profesional  2015,80,San Martin (SJ),3,1,Velez,94
Liga Profesional  2015,17,Boca Juniors,0,1,San Lorenzo,77
Liga Profesional  2015,68,Olimpo,0,0,Union,93
Liga Profesional  2015,73,Racing Club,2,0,Gimnasia (LP),43
Liga Profesional  2015,10,Atl Rafaela,2,4,Quilmes,71
Liga Profesional  2015,37,Estudiantes (LP),2,1,Aldosivi,0
Liga Profesional  2015,27,Def y Justicia,1,0,Arsenal,8
Liga Profesional  2015,67,Nueva Chicago,1,2,Argentinos,7
Liga Profesional  2015,56,Independiente,3,0,Racing Club,73
Liga Profesional  2015,80,San Martin (SJ),1,2,Godoy Cruz,46
Liga Profesional  2015,48,Huracan,1,0,San Lorenzo,77
Liga Profesional  2015,68,Olimpo,1,0,Sarmiento (J),84
Liga Profesional  2015,10,Atl Rafaela,1,1,Belgrano,16
Liga Profesional  2015,91,Tigre,3,0,Velez,94
Liga Profesional  2015,76,Rosario Central,0,0,Newells,66
Liga Profesional  2015,37,Estudiantes (LP),1,1,Gimnasia (LP),43
Liga Profesional  2015,25,Colon,0,0,Union,93
Liga Profesional  2015,75,River Plate,0,1,Boca Juniors,17
Liga Profesional  2015,63,Lanus,0,1,Banfield,14
Liga Profesional  2015,0,Aldosivi,2,0,Crucero (M),26
Liga Profesional  2015,90,Temperley,0,0,Quilmes,71
Liga Profesional  2015,84,Sarmiento (J),2,1,Def y Justicia,27
Liga Profesional  2015,0,Aldosivi,0,0,Huracan,48
Liga Profesional  2015,7,Argentinos,1,3,Boca Juniors,17
Liga Profesional  2015,46,Godoy Cruz,1,3,Rosario Central,76
Liga Profesional  2015,56,Independiente,2,1,Nueva Chicago,67
Liga Profesional  2015,43,Gimnasia (LP),1,1,Tigre,91
Liga Profesional  2015,66,Newells,1,0,San Martin (SJ),80
Liga Profesional  2015,94,Velez,0,1,Estudiantes (LP),37
Liga Profesional  2015,8,Arsenal,2,1,Olimpo,68
Liga Profesional  2015,14,Banfield,2,1,Crucero (M),26
Liga Profesional  2015,93,Union,2,1,Temperley,90
Liga Profesional  2015,75,River Plate,1,1,Lanus,63
Liga Profesional  2015,77,San Lorenzo,2,1,Racing Club,73
Liga Profesional  2015,16,Belgrano,0,0,Atl Rafaela,10
Liga Profesional  2015,71,Quilmes,1,0,Colon,25
Liga Profesional  2015,68,Olimpo,1,0,Godoy Cruz,46
Liga Profesional  2015,10,Atl Rafaela,2,3,Union,93
Liga Profesional  2015,67,Nueva Chicago,3,1,Aldosivi,0
Liga Profesional  2015,91,Tigre,1,1,San Lorenzo,77
Liga Profesional  2015,25,Colon,0,1,Belgrano,16
Liga Profesional  2015,26,Crucero (M),0,1,River Plate,75
Liga Profesional  2015,73,Racing Club,1,0,Argentinos,7
Liga Profesional  2015,48,Huracan,0,0,Velez,94
Liga Profesional  2015,76,Rosario Central,4,0,Gimnasia (LP),43
Liga Profesional  2015,27,Def y Justicia,0,1,Quilmes,71
Liga Profesional  2015,17,Boca Juniors,3,0,Banfield,14
Liga Profesional  2015,80,San Martin (SJ),0,1,Sarmiento (J),84
Liga Profesional  2015,63,Lanus,1,1,Independiente,56
Liga Profesional  2015,90,Temperley,1,2,Arsenal,8
Liga Profesional  2015,37,Estudiantes (LP),0,2,Newells,66
Liga Profesional  2015,46,Godoy Cruz,1,2,Racing Club,73
Liga Profesional  2015,16,Belgrano,1,0,Def y Justicia,27
Liga Profesional  2015,71,Quilmes,2,0,San Martin (SJ),80
Liga Profesional  2015,8,Arsenal,1,1,Atl Rafaela,10
Liga Profesional  2015,84,Sarmiento (J),0,1,Estudiantes (LP),37
Liga Profesional  2015,7,Argentinos,2,1,Tigre,91
Liga Profesional  2015,77,San Lorenzo,2,2,Rosario Central,76
Liga Profesional  2015,43,Gimnasia (LP),2,2,Olimpo,68
Liga Profesional  2015,94,Velez,1,2,Nueva Chicago,67
Liga Profesional  2015,93,Union,0,0,Colon,25
Liga Profesional  2015,46,Godoy Cruz,3,0,Temperley,90
Liga Profesional  2015,17,Boca Juniors,1,0,Crucero (M),26
Liga Profesional  2015,66,Newells,2,0,Huracan,48
Liga Profesional  2015,56,Independiente,3,0,River Plate,75
Liga Profesional  2015,0,Aldosivi,3,1,Lanus,63
Liga Profesional  2015,14,Banfield,0,0,Racing Club,73
Liga Profesional  2015,27,Def y Justicia,1,0,River Plate,75
Liga Profesional  2015,48,Huracan,3,0,Sarmiento (J),84
Liga Profesional  2015,26,Crucero (M),0,4,Independiente,56
Liga Profesional  2015,67,Nueva Chicago,5,0,Newells,66
Liga Profesional  2015,10,Atl Rafaela,1,4,Godoy Cruz,46
Liga Profesional  2015,25,Colon,3,1,Arsenal,8
Liga Profesional  2015,80,San Martin (SJ),1,1,Belgrano,16
Liga Profesional  2015,37,Estudiantes (LP),4,1,Quilmes,71
Liga Profesional  2015,63,Lanus,0,1,Velez,94
Liga Profesional  2015,68,Olimpo,2,1,San Lorenzo,77
Liga Profesional  2015,76,Rosario Central,2,0,Argentinos,7
Liga Profesional  2015,91,Tigre,3,1,Banfield,14
Liga Profesional  2015,75,River Plate,1,1,Aldosivi,0
Liga Profesional  2015,73,Racing Club,3,1,Boca Juniors,17
Liga Profesional  2015,27,Def y Justicia,0,0,Union,93
Liga Profesional  2015,90,Temperley,1,3,Gimnasia (LP),43
Liga Profesional  2015,46,Godoy Cruz,1,3,Colon,25
Liga Profesional  2015,84,Sarmiento (J),1,2,Nueva Chicago,67
Liga Profesional  2015,16,Belgrano,2,1,Estudiantes (LP),37
Liga Profesional  2015,43,Gimnasia (LP),1,0,Atl Rafaela,10
Liga Profesional  2015,94,Velez,0,1,River Plate,75
Liga Profesional  2015,93,Union,0,0,San Martin (SJ),80
Liga Profesional  2015,73,Racing Club,3,0,Crucero (M),26
Liga Profesional  2015,66,Newells,1,1,Lanus,63
Liga Profesional  2015,71,Quilmes,2,1,Huracan,48
Liga Profesional  2015,14,Banfield,2,1,Rosario Central,76
Liga Profesional  2015,17,Boca Juniors,1,0,Tigre,91
Liga Profesional  2015,77,San Lorenzo,2,0,Temperley,90
Liga Profesional  2015,0,Aldosivi,1,0,Independiente,56
Liga Profesional  2015,8,Arsenal,1,0,Def y Justicia,27
Liga Profesional  2015,7,Argentinos,0,1,Olimpo,68
Liga Profesional  2015,63,Lanus,2,1,Sarmiento (J),84
Liga Profesional  2015,27,Def y Justicia,1,1,Godoy Cruz,46
Liga Profesional  2015,25,Colon,2,1,Gimnasia (LP),43
Liga Profesional  2015,80,San Martin (SJ),1,0,Arsenal,8
Liga Profesional  2015,37,Estudiantes (LP),2,0,Union,93
Liga Profesional  2015,68,Olimpo,1,2,Banfield,14
Liga Profesional  2015,75,River Plate,0,2,Newells,66
Liga Profesional  2015,10,Atl Rafaela,0,1,San Lorenzo,77
Liga Profesional  2015,76,Rosario Central,3,1,Boca Juniors,17
Liga Profesional  2015,91,Tigre,0,0,Racing Club,73
Liga Profesional  2015,56,Independiente,1,0,Velez,94
Liga Profesional  2015,48,Huracan,1,1,Belgrano,16
Liga Profesional  2015,67,Nueva Chicago,2,1,Quilmes,71
Liga Profesional  2015,90,Temperley,0,0,Argentinos,7
Liga Profesional  2015,26,Crucero (M),0,2,Aldosivi,0
Liga Profesional  2015,91,Tigre,1,4,Colon,25
Liga Profesional  2015,56,Independiente,4,1,Belgrano,16
Liga Profesional  2015,43,Gimnasia (LP),5,1,San Martin (SJ),80
Liga Profesional  2015,73,Racing Club,2,1,Estudiantes (LP),37
Liga Profesional  2015,93,Union,1,2,Aldosivi,0
Liga Profesional  2015,71,Quilmes,0,1,Olimpo,68
Liga Profesional  2015,63,Lanus,2,1,Newells,66
Liga Profesional  2015,14,Banfield,1,0,Argentinos,7
Liga Profesional  2015,25,Colon,0,1,Belgrano,16
Liga Profesional  2015,68,Olimpo,0,1,Estudiantes (LP),37
Liga Profesional  2015,63,Lanus,1,0,Gimnasia (LP),43
Liga Profesional  2015,56,Independiente,0,2,Racing Club,73
Liga Profesional  2015,0,Aldosivi,2,3,Banfield,14
Liga Profesional  2015,14,Banfield,1,1,Aldosivi,0
Liga Profesional  2015,16,Belgrano,1,1,Colon,25
Liga Profesional  2015,37,Estudiantes (LP),4,0,Olimpo,68
Liga Profesional  2015,73,Racing Club,1,2,Independiente,56
Liga Profesional  2015,43,Gimnasia (LP),1,2,Lanus,63
Liga Profesional  2016,14,Banfield,2,0,Gimnasia (LP),43
Liga Profesional  2016,48,Huracan,0,1,Atl Rafaela,10
Liga Profesional  2016,76,Rosario Central,1,0,Godoy Cruz,46
Liga Profesional  2016,0,Aldosivi,3,0,Olimpo,68
Liga Profesional  2016,7,Argentinos,1,1,Tigre,91
Liga Profesional  2016,69,Patronato,2,2,San Lorenzo,77
Liga Profesional  2016,80,San Martin (SJ),2,1,Newells,66
Liga Profesional  2016,90,Temperley,0,0,Boca Juniors,17
Liga Profesional  2016,27,Def y Justicia,2,2,Union,93
Liga Profesional  2016,56,Independiente,1,0,Belgrano,16
Liga Profesional  2016,25,Colon,2,1,Arsenal,8
Liga Profesional  2016,11,Atl Tucuman,2,1,Racing Club,73
Liga Profesional  2016,37,Estudiantes (LP),0,1,Lanus,63
Liga Profesional  2016,75,River Plate,5,1,Quilmes,71
Liga Profesional  2016,84,Sarmiento (J),1,0,Velez,94
Liga Profesional  2016,8,Arsenal,3,1,Banfield,14
Liga Profesional  2016,93,Union,3,0,Temperley,90
